text,intent
"I was putting money aside [ and + ] [ when, +  before ] I was married, D you know,   when I was working out of college  /",statement
"F Uh,  they have like yellow, F uh,  fuzz on a hook, D you know,  that kind of comes out. /",statement
"E I mean,  if they can anyway get it,  keep criminals from having guns which they can't -- /",statement
No. /,general
C and  I tape because I'm not home <laughter>. /,statement
Get away with that a little bit more with pets than you can with kids  <laughter>. /,statement
I've never had one that I could keep in the house before and tolerate it <laughter>. /,statement
this is going to be a switch for us for a week --,statement
"I'm teasing, only because I'm from Indiana. /",statement
"Yeah, /",general
C but  they also want to be somewhat content to go and come as they please --,statement
Uh-huh. /,general
"C and then  you, F um,  - /",statement
Uh-huh. /,general
"[ C and,  + C and  ] he went by  /",statement
C and  I think they're afraid of him.  Is what they are. /,statement
Oh. /,general
"E I mean,  supposing  I come up to you and I just point blank kill you. /",statement
Where are you [ going +  --,general
"C and  he has a lot of wisdom on  that, just on Biblical, D you know,  principles to --",statement
C and  apparently  channel eight was way down  /,statement
"C so  we told her, D you know,  pro-, - /",statement
"[ I think, + I think ] that, F uh,  it's, F uh,   seems to be that, A I don't know,  some people [ they te-, + they do ] something, D you know,   /",statement
Yeah. /,general
"[ Most  people, +  F uh,  a great number of people ] now work [ at  various, + at  different ] jobs that,  if a third of the people are shift workers, they won't be able to get [ to the, + to the ] polls in any case.   If they, F uh,  have to work late into the evening and not get up.  /",statement
"it's not always classical as, D you know,  the official, F uh,   word might go,  /",statement
"D So.    D Well,  listen then,  /",general
C and  [ you need -- +,statement
Yeah.  /,general
Have you ever seen any put out by Junior Leagues? /,question
Uh-huh. /,general
Ice is starting to melt and stuff like that  /,statement
"C And  I remember that when I was a kid, F uh,",statement
Really.  /,general
Yeah. /,general
C Because   --,statement
"C and  the other just has,",statement
"D Well,  F uh,  in information systems.  /",statement
"C and  [ it's, + they ]  have a really nice facility at the T I.  /",statement
C And  it's a dome tent.  /,statement
"F Uh,  I didn't like them at first.  /",statement
I did during the Gulf War <noise>  /,statement
C and  my insurance is only going to  cover D like  fifty of it. /,statement
"C So,  [ it, + it  ] is like dance,  /",statement
"C So,  I enjoyed that movie, after the first few minutes of gore.  /",statement
"C and  she's lived there [ for +  D like,  F oh,  off and on for ] twenty years. /",statement
"C because,  E I mean,  if I'm hiring a plumber, I want a real plumber,  /",statement
"C And  F uh,  we try to take a vacation with them every year, camping of some sort,  something that wasn't expensive.  /",statement
Uh-huh. /,general
"[ [ I, + I, ] + I ] think they should screen for alcohol in these areas, too --",statement
"C And  [ I, + I ] really think that [ we're, + we're ] falling by the wayside with not incarcerating these people. /",statement
This is --,statement
"F Oh,  okay. /",general
"C because  anytime you have a majority, F um,  they can change the law in [ a democ-, + a fully democratic ] process  /",statement
"D You know,  you always be able to get around  /",statement
"we couldn't allow him to run free,  /",statement
"I'm over here in Plano, Texas. /",statement
"C and  there really are criminals that are hard-core and,",statement
"C And  they were being, - /",statement
Uh-huh. /,general
Fortunately we haven't had any real big holes in it yet  /,statement
Yeah. /,general
I went into teaching <laughter>. /,statement
"I think that, F uh,  one, F uh,  advantage of having, F uh,  the unanimous verdict is that in a criminal case you want to make sure that you don't, F uh,  convict someone who, F uh,  really shouldn't be convicted. /",statement
"C And,  F uh,  it is so detailed, /",statement
"the whole truth  and nothing but the truth, is that they want, F uh,   /",statement
It's fun. /,statement
"I do a little bit of woodworking,  /",statement
I had a friend that had a roommate that worked for T I  /,statement
My mother always sewed.  /,statement
"<noise> C And,  I think that a lot of people that sort of [ control them, +  control  what they're ] doing are older, D you know,  business, D you know,  trying  [ to + ] control whatever.   D You know,   /",statement
"C or  is it all, -/",question
"I do crochet and a lot of, F uh,  things like that,  /",statement
I wasn't sure.  /,statement
"We used to do that,  /",statement
I don't really switch around to new things very often. /,statement
You know what the  best indoor purifying plant is for smoke and  stuff? /,question
"<noise> <<Sounds like  running water>> I've always thought about maybe transferring up there,  /",statement
I'm just one of the two --,statement
"C so.  D You know,   I had to do that job,  /",statement
"I change oil,  /",statement
Yes. /,general
I tend to think those are <sniffing> very rare but quickly exploited  and made public  /,statement
"C and  we're not in Dallas county,  /",statement
"[ a lot of, + a lot of ] the women that I work for have husbands who are, F um,  vice-presidents of companies  /",statement
Uh-huh. /,general
"D Well,  it was, F uh,  for my friend's parents.  /",statement
Were you sailboating? /,question
I do not like him sitting in front of the T V all day. /,statement
C and  it was kind of fun.  /,statement
"D Well,  when is the,",question
"D See,  I haven't placed any calls.  /",statement
my husband gets paid twice a week  /,statement
Uh-huh. /,general
"C and  D so,  [ I, + I ] don't take too well [ to, + to ] those --",statement
-- I don't seem to find time in the day time. /,statement
C so  I can help her with that  /,statement
in fact my daughter is one.  /,statement
"C and  in fact I was a private pilot there, /",statement
What part of the country? /,question
"C and  [ [ I, + I ]  don't, + I say I don't ] have the time,  /",statement
"<Laughter> I don't think that's a pleasure for anybody, [ the m-, + the mowing.  ] /",statement
they add up quick <laughter>. /,statement
"Uh, the problem is here,  /",statement
"C And  just because they [ had, + had ] a couple of bad seasons.  /",statement
Yeah <laughter>. /,general
"C but,  F um,  it made a big difference in my life not to have a radio that was  ((   ))  easy access,  /",statement
Right. /,general
"F Um,  F um.  Uh-huh. /",general
"[ We did go, + we should have gone ] the whole way over,  /",statement
it really is. /,statement
"C And so  [ we went, + A I guess it was two weekends ago,  we went, ] F uh,  car shopping --",statement
"C But  I did, F uh,   /",statement
Uh-huh. /,general
Then great  /,general
"D now  yesterday I had to dress up, [ and -- +",statement
Is really kind of bad <child>. /,statement
Yeah. /,general
"F Uh,   trial by jury is good  /",statement
"C and  we stole it fair and square,  /",statement
"Yeah,  /",general
Take care now. /,general
"C and  we do [ a, + ] quite a bit of church work with ours. /",statement
"C Because  E I mean,  there's a lot of people  that, F uh,  E I mean  they could require, D you know,  <swallowing> [ ob-, +  obligatory ] AIDS  testing for everyone because [ I'm, + ] D you know,  there's a huge part  of the population,  /",statement
(( use ))  that  /,statement
"especially, the center part of Maryland where I Ninety-Five runs through it is really heavily populated.  /",statement
"it would be like another GONE WITH THE WIND, I guess --",statement
"Yeah,  /",general
"[ C But,  +  C but,  ]  I'm not too sure when I put my property tax in, my car tax, my income tax, and these myriad of, F uh,  - /",statement
"C and  of course there's no industry, very little trash,  /",statement
"C And then  my other girlfriend just, D you know,  tears her hair out and goes at it, D you know,  twenty-four hours a day, watching both kids all the time.  /",statement
"I did, too, /",statement
"D Well,  I'm a little bit ambivalent.  /",statement
"bye, bye. /",general
Yeah. /,general
I don't.  /,statement
"Yeah,  /",general
Uh-huh. /,general
C and then  Friday my husband and I split. - /,statement
"D you know,  come to think of it, I think that was a cover version of, D like  a John Lee Hooker song, or something, /",statement
yes. /,general
"it's nice [ [ to, + to, ] + to ] watch that early news --",statement
"D well,  Gene Wilder doesn't do that much for me,  /",statement
C and  you spend less money on medical. /,statement
Uh-huh. /,general
Uh-huh. /,general
Uh-huh. /,general
Oh.  /,general
"D well,  they probably won't sensor so  much the sexual stuff as much as the violent. /",statement
"Uh-huh,  /",general
"Uh-huh,  /",general
Uh-huh. /,general
Yeah. /,general
"F Um,  D actually  I wore corduroy shorts with a white blouse, F um,  and flat shoes. /",statement
"C and  then  you take ten percent of it,  /",request
"Okay,  /",general
Yeah.  /,general
"They go to conductors, F uh,   /",statement
"C And then  all of the others I just try to use kind of like you would an American Express card [ and, + and ] pay it off every month. /",statement
